"index","Title","Summary","Enrollment","Stars","Rating","Link"
2064,Professional iOS Chat App with Social Login using Firebase 3,"Learn to build high-quality, full-function iOS chat apps to serve millions of users.",3916,4.5,286,https://www.udemy.com/course/ios-chat-apps-with-firebase-and-social-login/
2065,Projects in ExpressJS - Learn ExpressJs building 10 projects,A Complete Course to Learn Professional Web Development using ExpressJS,2805,4.3,286,https://www.udemy.com/course/projects-in-expressjs-learn-expressjs-building-10-projects/
2066,Awesome Apps with React Hooks and Firebase,Learn cutting-edge React along with the most popular serverless framework by building a Hacker News Clone,1274,4.4,286,https://www.udemy.com/course/awesome-apps-with-react-hooks-and-firebase/
2067,Complete Machine Learning Course - Learn From Scratch,Learn Machine Learning from scratch and go from zero to hero in Machine Learning,31284,3.1,286,https://www.udemy.com/course/complete-machine-learning-course-learn-from-scratch/
2068,C Programming For Beginners - with 60 BONUS Simple Programs!,"Learn the C Programming language FAST - onscreen step by step, then IDE, then debugger. Designed for TECHNICAL INTERVIEW",11611,4.4,285,https://www.udemy.com/course/c-programming-language-tutorial-from-baby-steps-to-hardcore-programmer/
2069,So you think you know JavaScript?,What every intermediate and advanced developer needs to know!,1885,4.7,285,https://www.udemy.com/course/so-you-think-you-know-javascript-1/
2070,VB.NET Introduction,Learn the basic syntax and structure of the VBnet language and much more,1093,4.4,285,https://www.udemy.com/course/cwvbnet-introduction/
2071,Robust Scrum Master,Close the gap between learning & doing. Build confidence & clarity for new Scrum Masters. Course + 2 Coaching Sessions.,2681,4.0,285,https://www.udemy.com/course/scrum-master/
2072,The Complete Web Development Course 2020 | CMS Project,"Become a Web developer | Master complete Web Development with HTML5, CSS3, JavaScript, jQuery, Bootstrap4, PHP & MySQL!",7872,4.8,284,https://www.udemy.com/course/complete-webdev-course/
2073,ODI 11g Hands On Tutorials,Oracle Data Integrator 11g Video Tutorials,1399,4.1,284,https://www.udemy.com/course/odi11gvideos/
2074,Programming Internet of Things - Beginning to Advanced Level,A guide to learn IoT programming from beginning to advanced level,3042,4.1,284,https://www.udemy.com/course/programming-internet-of-things-beginning-to-advance-level/
2075,Instagram Clone App | Swift 4 +Firebase | Push Notifications,Create a complete working version of Instagram using Swift 4 and Firebase without the use of storyboards!,1208,4.3,284,https://www.udemy.com/course/instagram-clone-w-swift-4-firebase-and-push-notifications/
2076,Basics Of PHP For absolute Beginners,Learn basic of PHP in easy steps,26902,3.0,284,https://www.udemy.com/course/php-for-beginners-to-advance-complete-course/
2077,SQL for Developers and Analysts with MS SQL Server,Guide for beginners to intermediate using real life examples,9098,3.8,284,https://www.udemy.com/course/sql-for-developers-and-analysts/
2078,The Complete PHP Bootcamp Course With Video Sharing Project,In this complete PHP Bootcamp Course students will learn how to create a video sharing project with advanced admin panel,38616,3.9,283,https://www.udemy.com/course/php-bootcamp/
2079,Practical Unix / Linux Commands+ Shell scripting for Testers,"** Specially designed course for software testers / QA / Test Engineers ** ,Shell Scripting, Practice-Interview Question",1613,4.2,283,https://www.udemy.com/course/unixfortesters/
2080,SAP ABAP on HANA +HANA Modelling for Beginners with Hands-On,Best Course to Learn SAP ABAP on HANA + HANA Modelling in an easy Step by Step manner with Practical Examples,1271,4.2,283,https://www.udemy.com/course/sap-abap-on-hana-hana-modelling-for-beginners-with-hands-on/
2081,Microservices Interview Questions Preparation Course,Learn everything about Microservices. Save time in Interview preparation.,1319,3.7,283,https://www.udemy.com/course/microservices-interview-questions/
2082,Getting Started with Magento,Learn how to use the world's #1 eCommerce platform and set up your own online store,1524,4.1,283,https://www.udemy.com/course/getting-started-with-magento/
2083,Making HTML5 Games with Phaser 3,Rapid Game Development,1327,4.3,283,https://www.udemy.com/course/making-html5-games-with-phaser-3/
2084,Beat the Codility Coding Interview in Python,Learn and practice how to solve many coding puzzles from Codility using Python.,2470,4.5,283,https://www.udemy.com/course/beat-the-codility-coding-interview-in-python/
2085,"HTML5, CSS3 & JavaScript Course: Complete Guide","A Complete Step by Step Guide for Beginners to get started with HTML5, CSS3, & JavaScript in-depth.",26288,4.4,283,https://www.udemy.com/course/html5-css3-javascript-complete-guide/
2086,Learn Azure step by step.,This course teaches Azure step by step from the perspective of C# developers.,4078,4.6,283,https://www.udemy.com/course/learn-azure/
2087,Managing EC2 and VPC: AWS with Python and Boto3 Series,Learn how to implement EC2 and VPC resources on AWS using Python API - Boto3! Implement your infrastructure with code!,2571,4.5,282,https://www.udemy.com/course/aws-with-python-and-boto3-managing-ec2-and-vpc/
2088,ASP NET CORE - ANGULAR 2 - Web API E-Commerce App ,"Create a e-commerce project with Asp Net Core,Angular 2,bootstrap 4,Paypal,Identity Core,Entity Framework Core,C#,WebAPI",1692,3.7,282,https://www.udemy.com/course/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/
2089,Forecast Anything with Excel,"Learn to create your own FORECASTS with just Microsoft Excel: trends, seasonalities, forecast intervals and more!",1607,4.3,282,https://www.udemy.com/course/forecast-anything-with-excel/
2090,Administering Microsoft SQL Server 2012 Databases - 70-462,Learn how to build and use databases in SQL Server platform,7518,4.0,282,https://www.udemy.com/course/administering-microsoft-sql-server-2012-databases-70-462/
2091,"Bootstrap 4 Website Built From Scratch HTML5, CSS3 & VS Code","Learn Bootstrap by building a complete responsive Bootstrap 4 Template from start to finish, with no steps skipped!",1023,4.5,281,https://www.udemy.com/course/bootstrap-4-website-built-from-scratch-in-2-hours/
2092,Complete Beginners Guide to Learning PHP,Learn how to write PHP code. Beginners quick start guide to learning the foundations of PHP coding,27008,4.3,281,https://www.udemy.com/course/learn-php-for-beginners/
2093,Unreal Engine 4: Build Your Own First Person Shooter,Learn how to create a fully functioning first person shooter in UE4- from scratch!,1387,4.4,281,https://www.udemy.com/course/build-your-own-first-person-shooter-in-unreal-engine-4/
2094,Learn SQL and MySQL in 3 Hours,"Understand what is SQL , Start writing Simple and Complex SQL Queries using MySQL. Very useful for Data Analysis.",2026,4.6,281,https://www.udemy.com/course/learn-sql-mysql-in-less-than-3-hours/
2095,iOS & Swift: Mastering Table Views *Projects in Swift 4*,The complete UITableView course is a must have course for all iOS developers!,1209,4.0,281,https://www.udemy.com/course/ios-10-swift-3-mastering-table-views/
2096,"Decision Tree - Theory, Application and Modeling using R",Analytics/ Supervised Machine Learning/ Data Science (applied statistics): CHAID / CART / GINI/ ID3/ Random Forest etc.,1783,3.6,281,https://www.udemy.com/course/decision-tree-theory-application-and-modeling-using-r/
2097,MERN React Node Next.js Multi User SEO Blogging Platform,Become an Ultimate Web Developer by building a Truly Real World SEO Web App using MERN Stack with React/Next.js for SSR,1803,4.6,283,https://www.udemy.com/course/react-node-nextjs-fullstack-multi-user-blogging-platform-with-seo/
2098,Introduction to Unit Testing,Unit tests and test-driven-development exist to help us manage expectations of our functionality.,1706,4.1,281,https://www.udemy.com/course/refactoru-intro-unit-test/
2099,iOS 12 & Swift 5: Build a To-Do List App,"Put your Swift skills to action by building Taskly, a practical todo list app",10936,4.6,281,https://www.udemy.com/course/ios-swift-build-a-to-do-list-app/
2100,JavaScript Programming: Learn by Making a Mobile Game,"Funded on Kickstarter by 500+ people, take this ultimate project-based course to learn how to code in JavaScript.",8956,4.3,280,https://www.udemy.com/course/master-javascript/
2101,React for Beginners: A Complete Guide to Getting Started,A Four Week Intermediate Course to Build Projects with React,7725,4.2,280,https://www.udemy.com/course/master-advanced-javascript-react/
2102,Professional Azure SQL Database Administration,Master your skills to efficiently manage and maintain data on the cloud,1193,3.7,280,https://www.udemy.com/course/professional-azure-sql-database-administration/
2103,"The Complete Flutter UI Masterclass | iOS, Android, & Web","Learn how to build beautiful and responsive iOS, Android, and Web user interfaces using Flutter and Dart!",1471,4.7,282,https://www.udemy.com/course/the-complete-flutter-ui-masterclass/
2104,Java EE 7 A Practical Training Course From Infinite Skills,"Learn Java EE at your own pace, a practical hands-on training course from Infinite Skills.",2901,4.6,280,https://www.udemy.com/course/java-ee-7/
2105,Object Oriented Programming - Timeless Principles,"Object Oriented Programming, master it!",1618,4.4,280,https://www.udemy.com/course/master-object-orientation-with-lego-illustrations/
2106,Complete iOS Machine Learning Masterclass,The most comprehensive course on Machine Learning for iOS development. Master building smart apps iOS Swift 4,16608,4.5,280,https://www.udemy.com/course/complete-ios-machine-learning-masterclass/
2107,Web Service Testing using RestAssured & Apache HttpClient,Learn the testing of Restful web services using the Apache HttpClient Library from scratch and Rest Assured Framework,2156,4.8,280,https://www.udemy.com/course/web-service-testing-using-apache-httpclient/
2108,Elasticsearch in Action,Learn Elasticsearch from scratch with this hands-on course and become an Elasticsearch Jedi.,1570,3.6,280,https://www.udemy.com/course/elasticsearch-in-action/
2109,Complete Python Course: from Basics to Brilliance in HD,"Starting out Python course. Learn Python basics in HD videos to be able to create your applications, games and more!",12739,4.4,280,https://www.udemy.com/course/complete-python-course-from-basics-to-brilliance-in-hd/
2110,Zend Framework 2: Learn the PHP framework ZF2 from scratch,Learn how to code and become a professional web developer with the PHP framework ZF2 in just a few hours.,1458,4.2,279,https://www.udemy.com/course/zend-framework-2-from-beginner-to-professional/
2111,Getting Started with Spring Boot 2,Start building Spring Framework 5 & Spring Boot 2 applications today!,1702,4.2,279,https://www.udemy.com/course/spring-boot-2/
2112,The Flask Mega-Tutorial (Python Web Development),The most complete introduction to web development with Python and Flask,1218,4.6,279,https://www.udemy.com/course/flask-mega-tutorial/
2113,Pathfinding in Unity,implementing A* search and graph search algorithms in Unity,2943,4.8,278,https://www.udemy.com/course/pathfinding-in-unity/
2114,AJAX Development,"Create Elegant, Powerful Web and Mobile Applications Using AJAX.",8683,4.5,278,https://www.udemy.com/course/ajax-development/
2115,Devops: Jenkins Pipeline As Code: All you need to know A - Z,Accelerate your learning with easy to understand examples and real time demonstrations of Jenkins Pipeline Scripts.,2719,3.8,278,https://www.udemy.com/course/jenkins-pipeline-as-code-all-you-need-to-know-from-a-z/
2116,REST API for beginners - Retrofit and Android,"Learn how to build from scratch your own apps based on the GitHub API, StackOverflow API and many more with Android",2830,4.3,278,https://www.udemy.com/course/retrofit-and-android-how-to-get-the-content-of-an-api/
2117,How To Make A Website With Wordpress - Divi Theme,"Learn how to make a website step by step using the #1 Most popular theme in the world, the Divi Theme!",9376,4.0,278,https://www.udemy.com/course/how-to-make-a-website-with-wordpress-2019-step-by-step/
2118,Xamarin Android: Learn to Build Native Android Apps With C#,"Become a Xamarin Pro Android Developer with C#. Includes Quiz App, Social App, Maps App, Firebase. Build Real World Apps",1259,4.5,278,https://www.udemy.com/course/xamarin-android-app-with-cshap/
2119,Learn Html5 & CSS3 from scratch,Learn Html5 & CSS3 from scratch-Embrace the New Global Standard.,13971,3.9,278,https://www.udemy.com/course/learn-html5-css3-from-scratch/
2120,The Complete Unity 5 Intro - Learn to Build and Design Games,Everything you need to know to get started in the world of Game and Level Development with Unity 5 from the ground up!,2432,4.3,278,https://www.udemy.com/course/3dmotive-the-complete-unity-5-intro-learn-to-build-and-design-games/
2121,Postman : Learn E-2-E REST API Testing | Best for Beginner,"REST API Testing with Postman (Manual + Automation) DataDriven Testing, Newman & Adv. Reporting, JavaScript, Jenkins -CI",2297,4.2,278,https://www.udemy.com/course/testing-using-postman/
2122,Learn Microservices with Spring Boot and Spring Cloud,A Hands-on Guide on Spring and Microservices,1366,4.4,277,https://www.udemy.com/course/learn-microservices-with-spring-boot-and-spring-cloud/
2123,Filemaker Bookings and Reservation System,Create a Filemaker system that can be used for any reservation system where items are used for periods of time.,1339,4.7,277,https://www.udemy.com/course/filemaker-bookings-and-reservation-system/
2124,The Comprehensive Guide to Scene Kit - 3D iOS Development,Create stunning 3D applications using Apple's new framework for 3D development SceneKit and Swift!,1242,3.8,277,https://www.udemy.com/course/scene-kit/
2125,Beginner Professional Java - Learn to Code for Work and Fun,"Learn to code from no prior experience. Train for a career in software, or learn how to teach coding.",1682,4.1,277,https://www.udemy.com/course/beginner-pro-java/
2126,Qt Quick and QML - Intermediate : Interfacing to C++,Connect Your Fluid and Dynamic Qt Quick(QML) User Interface to a Powerful C++ Back End,1638,4.7,277,https://www.udemy.com/course/interfacing-qt-quick-qml-to-cpp-intermediate/
2243,Certified Programming Guide Of C Plus Plus Course,A guide to learn the basics of C++ from scratch,24235,2.8,257,https://www.udemy.com/course/learn-basics-of-c/
2127,Learn C++ Programming Mini Course - Power of Animation,"A Programming Course in C++ language, great for beginners, that will teach you C++ coding from scratch using Animation.",26329,4.0,277,https://www.udemy.com/course/learn-c-programming-mini-course-power-of-animation/
2128,"Learn Javascript Unit Testing With Mocha, Chai and Sinon",Learn to write unit tests with Mocha Chai and Sinon as well as learning how to TDD the right way,982,3.1,276,https://www.udemy.com/course/learn-javascript-unit-testing-with-mocha-chai-and-sinon/
2129,Learn MVVM in Xamarin Forms and C#,Build Xamarin Forms Application using Traditional MVVM & MVVM PRISM,1273,4.2,276,https://www.udemy.com/course/learn-mvvm-in-xamarin-forms/
2130,Learn Unity's Entity Component System to Optimise Your Games,Update your Unity programming skills to take advantage of the new Data Orientated Technology Stack and Burst Compiler,2603,4.8,276,https://www.udemy.com/course/unitydots/
2131,Git Github Gitkraken: Version Control without Command Line,Learn Version Control using one of the most intuitive graphical user interface for Git. Just Point and Click.,4839,4.4,276,https://www.udemy.com/course/git-github-gitkraken-version-control-without-command-line/
2132,Vim for Ruby Developers,Learn how to automate your coding workflow and use a text editor like a professional Ruby developer.,1800,4.8,276,https://www.udemy.com/course/vim-training-course-ruby-developers/
2133,Learn Python Django From Scratch,Learn Python for the web with this in-depth Python Django course.,3767,3.8,276,https://www.udemy.com/course/learn-python-django-from-scratch/
2134,Full-Stack Web Development For Beginners,"Learn Frontend and Backend Web Development Using: HTML, CSS, JAVASCRIPT, NODE, SQL,POSTGRESQL,REACT,RESTful APIs",22662,4.3,276,https://www.udemy.com/course/full-stack-web-development-for-beginners/
2135,Flappy Bird Clone - The Complete SFML C++ Game Course,Game Programming Course To End All Courses,49668,4.1,276,https://www.udemy.com/course/flappy-bird-sfml/
2136,QC051: Math Prerequisites for Quantum Computing,Review of Basic Math prerequisites for Quantum Computing & Quantum Physics,1310,4.6,275,https://www.udemy.com/course/mathematics-prerequisites-for-quantum-computing-and-quantum-physics/
2137,Python 3 for ABSOLUTE beginners! [April 2020 Edition],Start as a complete beginner and go all the way to write youw own python code from scratch.,18605,3.2,275,https://www.udemy.com/course/python-3-for-absolute-beginners-april-2020-edition/
2138,Ruby Metaprogramming - Complete Course,Learn metaprogramming! Start writing elegant Ruby & Rails code and understanding all the magic behind Ruby on Rails.,1585,4.5,275,https://www.udemy.com/course/ruby-metaprogramming/
2139,Jenkins 2 Introduction for Beginners on Windows,Novice guide to Jenkins 2 Continuous Integration with a step-by-step guide to DevOps on a Windows System,5930,4.4,275,https://www.udemy.com/course/jenkins2-windows/
2140,Python GUI Programming Recipes using PyQt5,Learn to design a UI with help of PyQT5,1084,4.6,275,https://www.udemy.com/course/python-gui-programming-recipes-using-pyqt5/
2141,Microservices Architecture and Implementation on .NET Core,"Building Microservices on .Net which used Asp.Net Web API, Docker, RabbitMQ,Ocelot API Gateway, MongoDB,Redis,SqlServer",1870,4.3,275,https://www.udemy.com/course/microservices-architecture-and-implementation-on-dotnet/
2142,The Perfect Nginx Server - Ubuntu Edition,The Absolute Beginners Course to Setting Up Multiple Blazingly Fast WordPress Sites Using Nginx,1859,4.7,274,https://www.udemy.com/course/the-perfect-nginx-server-ubuntu-edition/
2143,WooCommerce Theme Development: Advanced Course,"Learn how to customize WooCommerce templates, create demo versions and submit the theme to official WordPress repository",1656,4.7,274,https://www.udemy.com/course/woocommerce-wordpress-theme-development/
2144,Introduction to D3.js with React,"Learn how to use D3.js (version 6.x) in a React environment. Learn enough D3 to be dangerous, and get started ASAP.",1453,4.0,275,https://www.udemy.com/course/d3-react/
2145,Web Automation-Selenium-Ruby|E-2-E Cucumber integration-15hr,Detailed ruby programming | Bdd with cucumber | Test Unit and Its usage | Automation Framework |,1188,4.5,274,https://www.udemy.com/course/selenium-ruby/
2146,Learn Data Mining and Machine Learning With Python,Learn how to create Machine Learning algorithms in Python and use them in Data Mining,739,4.5,274,https://www.udemy.com/course/implement-machine-learning-in-data-mining-using-python/
2147,Flutter Web Development Course Build Complete FlutterWeb App,"Flutter Web development Course Will Teach You-How To Build Complete Web App Using Flutter,Flutter Web App,Flutter UI",35937,3.0,274,https://www.udemy.com/course/flutter-web-development-course-build-complete-flutterweb-app/
2148,Introduction to industry REST microservices in Golang (Go),Everything you need to get serious about microservices design & development in Golang: From design to production metrics,1943,4.5,273,https://www.udemy.com/course/golang-the-ultimate-guide-to-microservices-in-go-part-1/
2149,Rust: Building Reusable Code with Rust from Scratch,"Use generics, traits, and macros to write clean and reusable Rust libraries that are easy to understand and maintain",1730,4.5,273,https://www.udemy.com/course/rust-building-reusable-code-with-rust-from-scratch/
2150,Artificial Intelligence- Full course with Deep learning,"learn AI by usage of Deep learning ,create powerful AI for Real-World applications,Compete with AI world",15944,3.6,273,https://www.udemy.com/course/artificial-intelligence-full-course-with-deep-learning/
2151,Data Visualisation with Plotly and Python,Level up your data visualisation. Learn to create interactive charts and dashboards with Python and Plotly.,2825,4.2,273,https://www.udemy.com/course/data-visualisation-with-plotly-and-python/
2152,Golang: Intro to REST API JWT auth with Go programming lang,Golang: Intro to JWT Auth with Golang (Go programming language),1993,3.7,273,https://www.udemy.com/course/build-jwt-authenticated-restful-apis-with-golang/
2153,Generate and visualize data in Python and MATLAB,"Learn how to simulate and visualize data for data science, statistics, and machine learning in MATLAB and Python",19152,4.9,272,https://www.udemy.com/course/suv-data-mxc/
2154,Introduction to using Git,Learn more about using Git for source file storage and version control. Course features Git access with GUI and CLI,19106,4.0,272,https://www.udemy.com/course/git-course/
2301,PhoneGap Build For Beginners,Learn how to use PhoneGap build service to build Hybrid Mobile Apps.,6791,4.1,246,https://www.udemy.com/course/phonegap-build-for-beginners/
2155,Master Automation with Ansible and Puppet: 4-in-1,"Discover orchestration, DevOps and automation using Ansible and Puppet",2780,4.2,272,https://www.udemy.com/course/master-automation-with-ansible-and-puppet-4-in-1/
2156,Xamarin iOS - A Master Guide to App Development in C#,"Complete Xamarin.iOS Reference for Building iOS Apps in C#. Web Calls, Images, Controls, Animations and Much More!",1601,4.0,271,https://www.udemy.com/course/xamarin-ios-the-master-guide/
2157,Create Simple GUI Applications with Python and Qt,Learn how to build simple GUI applications with Python and PyQt. Create your own web browser! Includes code + Free EBook,2346,4.2,271,https://www.udemy.com/course/create-simple-gui-applications-with-python-and-qt/
2158,Laravel Multi User Blogging Platform with SEO (2 projects),"Learn, understand and master Laravel PHP Framework. Build Multi User Blogging Platform by the end of this course.",2025,4.2,271,https://www.udemy.com/course/learn-laravel-php-framework-building-multi-user-seo-blog-app/
2159,Complete Python 3 for Beginners,Python Quick Start Course for Absolute Beginners,20199,4.1,272,https://www.udemy.com/course/complete-python-for-beginners/
2160,Build Real World Application with Xamarin Forms Part 2,"Learn Xamarin Forms Real World Application From Beginning to End. Using Xamarin Forms, Web Api's and Microsoft Azure!",1409,4.6,271,https://www.udemy.com/course/build-real-world-application-with-xamarin-forms/
2161,"Python training, from scratch to penetration tester",Thousands of jobs are waiting for python developers. Learn to make your own penetration testing GUI tools.,8202,4.1,271,https://www.udemy.com/course/python-training-from-scratch-to-penetration-tester/
2162,Master Go (Golang) Programming:The Complete Go Bootcamp 2020,Learn Golang in a Unique and Interactive Way. Become a Professional Golang Programmer from Scratch.Go from Zero to Hero!,2575,4.6,271,https://www.udemy.com/course/master-go-programming-complete-golang-bootcamp/
2163,Learn jQuery for beginners web development,Quick and easy Guide to working with jQuery Learn to add jQuery to your webpages most popular JavaScript library website,8270,4.1,270,https://www.udemy.com/course/quick-learning-jquery-web-development/
2164,Java Programming – the Master Course,From Java Beginner to Java Expert in ten simple steps,3248,4.5,270,https://www.udemy.com/course/java-programming-the-master-course/
2165,Agile Scrum Fundamentals+Scrum Master+Scrum Certification,Introduction to Lean | Agile Scrum Fundamentals + Agile and Scrum concepts + Overview of Scrum Agile,27126,4.4,270,https://www.udemy.com/course/agile-scrum-training/
2166,"Learn HTML, CSS and JavaScript Course For Kidsm","Learn HTML, CSS, JavaScript, Bootstrap and much more! Start to make your own website!",14766,2.6,270,https://www.udemy.com/course/complete-web-deevelopment-course-beginner-to-expert/
2167,Yocto Embedded Linux,with the Raspberry Pi,1307,3.8,271,https://www.udemy.com/course/embedded-linux-with-the-raspberry-pi/
2168,Getting Started with LESS - Beginner Crash Course,Learn to write better and more maintainable CSS with LESS,2549,4.6,269,https://www.udemy.com/course/getting-started-with-less-beginner-crash-course/
2169,Unity Multiplayer 2017 -Build Online Shooter - code included,All in one guide to take any Unity games into multiplayer. This is the easiest way to understand and use multiplayer,72955,3.7,269,https://www.udemy.com/course/unity-multiplayer-make-a-shooter-game-code-included/
2170,The Complete Angular 5 Essentials Course For Beginners,In our complete course students will learn all of the Angular 5 essentials from a complete beginner to advanced user!,33776,4.0,269,https://www.udemy.com/course/angular5/
2171,Build a Crypto Currency News Site With Python and Django,Pull Crypto News From An API and Build A Website With Django and Python!,3262,4.5,269,https://www.udemy.com/course/build-a-crypto-currency-news-site-with-python-and-django/
2172,Algorithmic Problems in Python,"Learn recursion, backtracking (n-queens problem etc.) and dynamic programming (knapsack problem etc.)",4240,4.8,269,https://www.udemy.com/course/algorithmic-problems-in-python/
2173,JavaScript Game Development Step by Step,"Create 3 JavaScript games step by step in 1 course, learn animations and publish your games on free GitHub page.",3505,4.4,269,https://www.udemy.com/course/javascript-game-development-step-by-step/
2174,Intro To HTML & CSS: Web Development For Beginners,Learn the Fundamentals of HTML & CSS In This Complete Introductory Course and Start Your Business as a Web Developer.,6096,4.1,269,https://www.udemy.com/course/intro-to-html-and-css-basics/
2175,Python from the beginning in Sinhala - Python මුල සිට සරලව,වෘත්තීයමය පරිගණක මෘදුකාංග ඉංජිනේරුවෙක්ගෙන්ම programming ඉගෙන ගන්න.,2217,4.8,269,https://www.udemy.com/course/python-from-the-beginning-in-sinhalese/
2176,Boost Your C# With Behavioural Design Patterns,A complete guide to the final 11 behavioural design patterns from the famous book by the Gang Of Four.,3498,4.4,268,https://www.udemy.com/course/boost-your-csharp-code-with-behavioural-design-patterns/
2177,An Absolute Beginner's Guide To Linux!,How To Get Started In Linux For Absolute Beginners,10051,4.7,268,https://www.udemy.com/course/a-beginners-guide-to-linux-system-administration/
2178,"Create Free, Fast and Secure Static Website","Quick and easy guide to set up your web using free tools, resources and services",12278,4.1,268,https://www.udemy.com/course/create-free-fast-and-secure-static-website/
2179,Python & Machine Learning for Financial Analysis,Master Python Programming Fundamentals and Harness the Power of ML to Solve Real-World Practical Applications in Finance,43674,4.7,268,https://www.udemy.com/course/ml-and-python-in-finance-real-cases-and-practical-solutions/
2180,Hosting Websites with Amazon Lightsail | AWS for 2020,"Easily self-host sites, apps, and WordPress with Bitnami LAMP or Plesk Hosting Stack on Amazon Lightsail, a part of AWS.",1718,4.4,267,https://www.udemy.com/course/hosting-websites-with-amazon-lightsail/
2181,Python GUI Programming using Tkinter and Python 3,"Python GUI Programming is powerful and Tkinter is simple. Use them to create Applications, Python Graphics, UI and more.",1359,4.1,267,https://www.udemy.com/course/python-gui-programming-using-tkinter-and-python-3/
2182,Data integration (ETL) with Talend Open Studio,Talend - from basics to advanced technics.,896,4.0,267,https://www.udemy.com/course/data-integration-with-talend-open-studio/
2185,Data Science:Data Mining & Natural Language Processing in R,"Harness the Power of Machine Learning in R for Data/Text Mining, & Natural Language Processing with Practical Examples",2692,4.6,266,https://www.udemy.com/course/data-science-datamining-natural-language-processing-in-r/
2186,"ODOO Technical Training - v7, v8-11","Learn ODOO Technical Training from Basic to Advance Level by ODOO Experts - useful for v7 to v11, all api compatible.",1540,4.0,266,https://www.udemy.com/course/odoo-technical/
2187,Learn Python 3 from scratch to become a developer in demand,"A definitive guide to learn python 3.x with examples and exercises, created with keeping beginners in mind",1500,4.3,266,https://www.udemy.com/course/learn-python-3-from-scratch/
2188,Learn basics of Redux in React Native in 2 hours!,"Learn how to create actions, reducers and build a basic counter app!",10532,4.4,266,https://www.udemy.com/course/learn-redux-in-react-native-in-less-than-2-hours/
2189,MATLAB for Engineering Students Part 1,"Learn the MATLAB basics you need. Matrices, plotting, logicals, looping, functions & more are covered with many examples",1152,4.4,266,https://www.udemy.com/course/matlab-the-need-to-know-basics/
2190,Java Programming Fundamentals,A step-by-step beginner's guide to programming in Java,21581,4.5,265,https://www.udemy.com/course/java-programming-fundamental/
2191,Software Architecture: Dependency Injection for C# Devs,Learn Dependency Injection techniques along with an IoC-framework (DI-Container). Grow Architecture applying DI.,4953,3.6,265,https://www.udemy.com/course/dependency-injection/
2192,SDLC with SOA Spring Java JMS GIT ActiveMQ MongoDB Jenkins,Learn to Plan Define Design Code Test & Deploy w/ SOA Spring ActiveMQ Git Jenkins Cobertura JSON Java Messaging MongoDB,2860,3.1,265,https://www.udemy.com/course/sdlc-with-soa-spring-jms-git-activemq-mongodb-jenkins/
2193,Certified Web Application Security Tester (C-WAST),"webportal security, webportal testing, webportal design, web apps security, ethical hacking, webportal hacking",4712,3.8,265,https://www.udemy.com/course/certified-web-application-tester/
2194,Polymer 3 - Code Like A Google Developer,"Build universal web components Lit-Element, Lit-HTML",6015,3.7,265,https://www.udemy.com/course/polymer-3-code-like-a-google-developer/
2195,Complete Guide for Salesforce integration,Complete guide and one stop sol to learn salesforce integration with live coding which covers many real time scenarios,2169,4.4,265,https://www.udemy.com/course/salesforce-integration-bydebasis/
2196,Learn SAP OData Services Developments in 2 Hours,"Create, Debug, Test and Analyze Your First Custom SAP OData Service",922,4.3,264,https://www.udemy.com/course/learn-sap-odata-services-developments-in-2-hours/
2197,The Comple JavaScript From Beginner To Advanced,Start learning JavaScript today and join the biggest programming community in the world!,791,4.3,264,https://www.udemy.com/course/the-comple-javascript-from-beginner-to-advanced/
2198,MTA 98-361 Software Development Fundamentals C# Exam Prep,Be prepared for the Microsoft MTA 98-361 Software Development Fundamentals Exam with this 1 Stop Q&A,1369,4.6,264,https://www.udemy.com/course/mta-98-361-software-development-fundamentals-cs-exam-prep/
2199,Complete php mysql course - Learn php mysql and php oop,"Php mysql complete guide learn php mysql to create calculator, currency converter & online voting system using php mysql",9631,4.2,264,https://www.udemy.com/course/php-mysqli-tutorials/
2200,Create a Python Powered Chatbot in Under 60 Minutes,No previous Python experience necessary!,717,4.2,264,https://www.udemy.com/course/create-a-python-powered-chatbot-in-under-60-minutes/
2201,[DEPRECIATED] Parse Server: From Front End to Full Stack,Learn how to build & host a javascript backend for your app with the open source parse server,1714,4.1,263,https://www.udemy.com/course/parse-server/
2202,Top Python and Django Web Development Bundle!,Learn Python Programming and The Django Web Framework In One Awesome Bundle! Learn How To Build Websites Fast!,12229,4.7,263,https://www.udemy.com/course/top-python-and-django-web-development-bundle/
2203,Master the Art of Writing Clean Code in C#,Learn how to write clean and maintainable code in C# as bequeathed by Uncle Bob. Learn how to perform refactoring in C#.,2149,4.4,263,https://www.udemy.com/course/clean-code-csharp/
2204,React JS Course: The Beginners Guide (Step by Step),Learn to build React JS Based web applications. Complete Practical classes with Live Project,35563,4.0,263,https://www.udemy.com/course/complete-react-js-course-for-beginners-project-included/
2205,Getting interview ready - data structures,Learn the basics of Data structures,17498,3.8,263,https://www.udemy.com/course/getting-interview-ready-data-structures/
2206,Basic overview of Big Data Hadoop,In this course you will know what is Hadoop and history behind evolution of Hadoop,23439,3.7,263,https://www.udemy.com/course/overview-of-big-data-hadoop/
2207,Mastering WCF 4.0 From Scratch Using C#,Learn How to build WCF Services using C# Step By Step,1301,4.0,262,https://www.udemy.com/course/masterwcf/
