"index","Title","Summary","Enrollment","Stars","Rating","Link"
1739,VSD - Distributed timing analysis within 100 lines code,"Distribute, divide and rule",3827,4.2,58,https://www.udemy.com/course/vsd-distributed-timing-analysis-within-100-lines-code/
1740,Master Maya - A Guide to 3D Modeling With Maya,This course shows you how to quickly get up to speed with one of the most powerful 3D modeling applications - Maya.,1321,4.3,58,https://www.udemy.com/course/maya-a-guide-to-3d-modeling/
1741,Photo Restoration: Bring Old Photos Back to Life,Learn how to repair and restore old or damaged photographs using Adobe Photoshop,510,4.6,59,https://www.udemy.com/course/photo-restoration-in-photoshop/
1742,Learn to Create Pixel Art for Games,Become an Expert in Pixel Art! Learn to Make Art for Your Video Games and More!,1117,4.7,58,https://www.udemy.com/course/learn-to-create-pixel-art-from-zero/
1743,Master Adobe Photoshop Elements 12 the Easy Way - 14 Hours,Learn Photoshop Elements 12. Get 14 hours of training tutorials and get ready to make your photos look magnificent!,2597,4.4,58,https://www.udemy.com/course/learn-adobe-photoshop-elements-12-training/
1744,Learn Character Animation for Games using Maya,"Using Maya, learn to create a walk and run cycle, hit reaction animations, a simple traversal animation, and more!",927,4.2,58,https://www.udemy.com/course/3dmotive-learn-character-animation-for-games-using-maya/
1745,"7 GIMP Web Design Projects - Learn GIMP Web Design By Doing",GIMP web design for beginners! Learn GIMP web design by doing. Includes 7 GIMP web design projects.,644,4.5,58,https://www.udemy.com/course/7-gimp-web-design-projects-learn-gimp-web-design-by-doing/
1746,Kangaroo for Grasshopper,Physics simulation engine for grasshopper,314,4.3,57,https://www.udemy.com/course/kangaroo/
1747,User Experience Tools: The Complete Guide to Personas,"Understand your customers better with personas. Use persons to design better products, content, and user experiences.",915,3.7,57,https://www.udemy.com/course/the-complete-guide-to-personas/
1748,Maya Essential Training: 3D Modeling for Beginners,Learn the essential skills needed to understand how to use Maya to create amazing 3D models.,151,4.8,57,https://www.udemy.com/course/maya-2019-essential-training-3d-modeling-for-beginners/
1749,Learn Maya 2017 for Game Development,Learn the basics of one of the industry's most powerful 3d modeling and animation softwares for games and film!,522,3.9,57,https://www.udemy.com/course/3dmotive-learn-maya-2017-for-game-development/
1750,Photoshop CS5,"Photo enthusiasts, designers, anyone who wants their photos to shine.",372,4.7,57,https://www.udemy.com/course/photoshop-cs5/
1751,Landing Page Hacks [Get More Conversions & Leads],How to Build the Most Optimal Customer Acquisition Funnel,12589,4.0,57,https://www.udemy.com/course/landing-page-hacks/
1754,Computer Graphics	Course - How To Make Web Graphics For Site,"A course ware on computer graphics for a website - designing, layout and distribution of site graphics.",28718,4.2,57,https://www.udemy.com/course/computer-graphics-course-how-to-make-web-graphics-for-site/
1755,Autodesk Inventor 2016 Essential training,Learn Autodesk Inventor from scratch and be Pro,313,4.4,57,https://www.udemy.com/course/autodesk-inventor-2016-essential-training/
1756,Book Cover Designing Photoshop for Beginners,A complete Guide to Book-Cover Design in Photoshop and Earning from Designing Skills,9518,3.9,57,https://www.udemy.com/course/learn-professional-book-cover-designing-photoshop/
1757,Business Branding Masterclass™ - Develop a Successful Brand,Business Branding: A step-by-step branding guide to help you create a unique brand identity that stands out. Branding,3872,4.5,57,https://www.udemy.com/course/business-branding-masterclass/
1758,Create 2D Unity Puzzle Games with Fungus - Zero Coding,"Using Unity 3D & Fungus, we will create, jigsaw puzzles, Specific find games & a catch game all without write any code.",454,4.1,57,https://www.udemy.com/course/create-puzzle-games-with-unity-3d-fungus-zero-coding/
1759,Using Procreate to take your tattoo art digital,Everything you need to know as a tattoo artist to use procreate and start making digital art,197,4.8,56,https://www.udemy.com/course/using-procreate-to-take-your-tattoo-art-digital/
1760,Introduction To Vray in 3ds Max : The Quickest Way,"Learn the essential tools of Vray. Lighting, HDR, IES, Cameras, Materials and Render Settings in Vray with 3ds Max",1058,4.6,56,https://www.udemy.com/course/introduction-to-vray-in-3ds-max/
1761,Become a Professional Web Designer,"If you want to get into web design as a profession, this course has everything you'll need to make your dreams come true",542,3.9,56,https://www.udemy.com/course/become-a-professional-web-designer/
1762,InDesign CC : Magazine and Document Designing,Create Professional Documents Using InDesign CC from Zero for Beginners and Designers,6263,4.0,56,https://www.udemy.com/course/indesign-cc-2018-magazine-and-document-designing/
1763,Make Creative Assets in Adobe Illustrator Masterclass,"Develop graphic design skills making assets for scrapbooking, design projects, social media, printables, & social media",282,4.8,56,https://www.udemy.com/course/make-creative-assets-in-adobe-illustrator-masterclass/
1764,CINEMA 4D Unleashed - Master 3D Fundamentals,"Unleash the power of CINEMA 4D to Create 3D Models, Animations, 3D Text and Hollywood looking Video Intros",519,4.1,56,https://www.udemy.com/course/cinema-4d-unleashed-master-3d-fundamentals/
1765,Intro to Fashion Illustration -Beginners- Fashion Design,"Covering a range of drawing and design techniques, various materials, and tools to create finished fashion illustration!",282,4.2,56,https://www.udemy.com/course/fashion-illustration-for-beginners/
1766,Creating LUTs in Photoshop - For Images and Videos!,Create LUTS in Photoshop - Make your images and videos amazing and sell you LUTS for Profit!,24034,3.9,56,https://www.udemy.com/course/create-luts-in-photoshop/
1767,Creative design -Develop Innovative Ideas: Be a Creative Pro,"Design Thinking | Creative Design for job | Modern Presentation | Develop your skill | Design anything,Publish anywhere",13418,3.3,56,https://www.udemy.com/course/creative-design-develop-innovative-ideas-be-a-creative-pro/
1768,Create a Sci Fi wormhole animation in Blender,"Have you always wanted to create a cool wormhole animation in blender? Then, this is the course for you.",4373,3.8,56,https://www.udemy.com/course/create-a-sci-fi-wormhole-animation-in-blender/
1769,Learn Autodesk Fusion 360 Part Modelling from scratch,Start designing real world components and give shape to your design ideas,254,4.5,56,https://www.udemy.com/course/learn-autodesk-fusion-360-part-modelling-from-scratch/
1770,Model a Low Polygon Character in Autodesk Maya 2018,Creating a character using 2k poly or less,220,4.8,56,https://www.udemy.com/course/model-a-low-polygon-character-in-autodesk-maya-2018/
1771,Complete React Course for Creating Amazing UI,Learnt to Create Functional and Beautiful Web Applications with React,339,4.3,56,https://www.udemy.com/course/complete-react-course-for-creating-amazing-ui/
1772,GIMP Advanced Graphic Design: Free 3D Book and eBook Covers,GIMP advanced graphic design course: Use the free GIMP software to create 3D book and eBook covers for self-publishing!,13896,4.0,56,https://www.udemy.com/course/gimp-advanced/
1773,Mechanical Engineering-Machine Designing-1,learn Machines Component Designing,4759,4.1,56,https://www.udemy.com/course/machine-designing-1/
1774,Fractals in Mandelbulb 3D: Generation and Rendering,"Create, render, explore and animate. A (literally) infinite fractal world opens before you.",208,4.2,56,https://www.udemy.com/course/fractals-in-mandelbulb3d/
1775,Build Real world App In Adobe XD 2019 : Part 1 Of 2,Design UBER Like App In Adobe XD CC 2019,193,4.6,56,https://www.udemy.com/course/app-prototype-in-adobe-xd/
1776,Maya 2017 - Create Pixar cartoon scene using Arnold and Maya,"Learn advance 3D lighting, rendering high quality using Arnold renderer and Maya by creating Pixar cartoon scene",371,3.4,56,https://www.udemy.com/course/maya-2017-create-pixar-cartoon-scene-using-arnold-renderer/
1777,Introduction to 3D Coat,"Get familiar with 3D Coat's interface, major features, and terminology.",366,4.6,55,https://www.udemy.com/course/introduction-to-3d-coat/
1778,Blender 3D Soft Body Physics Simulation Guide,Learn all about the Soft Body Physics Simulation in Blender!,541,4.4,55,https://www.udemy.com/course/blender3dsoftbodysimulation/
1779,User Testing,Improve your work fast by testing it with real users,2416,4.0,55,https://www.udemy.com/course/usability-testing-f/
1780,Water Treatment for Beginners,"Learn the basics of water filtration, softening, iron removal, desalination and disinfection",169,4.2,56,https://www.udemy.com/course/introduction-to-water-treatment/
1781,Inkscape Quickstart - Up and Running Quickly,Learn Inkscape so you can unleash your creativity. Have fun learning Inkscape with this totally hands on course.,281,4.5,55,https://www.udemy.com/course/inkscape-quickstart/
1782,BlendMasters Vol. 2: Shading and Lighting a Car in Cycles,Learn to create photo-realistic shaders and lighting with Cycles inside Blender as we render the car from volume one.,898,4.6,55,https://www.udemy.com/course/blendmasters-vol-2-shading-and-lighting-a-car-in-cycles/
1785,Adobe Illustrator for Children's Books: Watercolor Style,Create Beautiful Digital Illustrations for Children's Books in Adobe Illustrator - Watercolor Style Illustration,438,4.8,55,https://www.udemy.com/course/adobe-illustrator-for-childrens-books-watercolor-style-by-moylobito/
1786,A Sewing Course - Tote Bag Secrets Revealed,Go beyond the basics. See and hear the details of tote bag construction. Comes complete with three tote bag patterns,286,4.6,55,https://www.udemy.com/course/a-sewing-course-tote-bag-secrets-revealed/
1787,Hard Surface Character Sculpting in ZBrush,Learn to create robots like hard surface design character with Zbrush and Keyshot.,605,4.9,55,https://www.udemy.com/course/hard-surface-character-sculpting-in-zbrush/
1788,Web Design for Beginners,A complete introduction to Web Design for beginners,186,4.0,55,https://www.udemy.com/course/web-design-for-beginners-course/
1789,The Complete Beginner's guide to ZBrush for Games and Film,An introduction to digital sculpting for games and film using Pixologic's powerful software ZBrush.,956,4.3,55,https://www.udemy.com/course/3dmotive-the-complete-beginners-guide-to-zbrush/
1790,Animate an Explainer Video Using Adobe After Effects CC,Learn a valuable freelance skill of animating an explainer video in After Effects!,559,3.9,55,https://www.udemy.com/course/animate-an-explainer-video-in-after-effects/
1791,Design a Gift Box in Fusion 360,Sharpen your Fusion 360 skills while modeling a beautiful gift box that can be 3D printed.,305,4.7,55,https://www.udemy.com/course/design-a-gift-box-in-fusion-360/
1792,ANSYS CFD for Turbulent Aerodynamics Flows,You will learn about the aerodynamic flows CFD using Ansys ICEMCFD and Ansys Fluent,529,4.1,55,https://www.udemy.com/course/cfd-modelling-of-turbulent-aerodynamic-flows/
1793,"Pattern Making for Fashion Design - PART 2 (Yokes, Stripes,)","Draping, Pattern Making, Design Elements come together as Techniques to create new designs, such as Yokes, Stripes, etc.",347,4.6,55,https://www.udemy.com/course/fashion-designing-intermediate-course/
1794,Wondershare Filmora: Complete Video Editing in Filmora 8 & 9,Learn Video Editing Like A Pro Using Wondershare Filmora 8 & 9 Beginner To Pro With These Step By Step Filmora Tutorial.,1759,3.6,54,https://www.udemy.com/course/wonderhare-filmora-novice-to-ninja-in-filmora-video-editing/
1795,Create Realistic 3D Hair With Zbrush and Maya (Fibermesh),Learn the basics of creating hair in 3D!,352,4.0,54,https://www.udemy.com/course/create-realistic-3d-hair-with-zbrush-and-maya-fibermesh/
1796,Unity Asset Store: Run an Art Business with Maya & zBrush,An step-by-step guide on turning your doodles into 3D models and selling them in the Unity Asset Store - Part 2,586,4.3,54,https://www.udemy.com/course/unity-asset-store-run-an-art-business-with-maya-and-zbrush/
1797,Quick Guide to Bootstrap 4,Learn whats new with Bootstrap 4 and how to apply Bootstrap 4 for rapid modern website design and development,5178,4.6,54,https://www.udemy.com/course/bootstrap-4-course/
1798,Create 3D Parallax Video Slideshow Easily in After Effects!,A step by step course; creating 3D Parallax Slideshow using Adobe After Effects - After Effects Project File Included,6387,4.5,54,https://www.udemy.com/course/aftereffectsparallaxslideshow/
1799,Use Infographic Design to Get Customers Attention & Keep It!,"Learn Everything You Need About Infographic Design So You Can Grab Customers Attention, Get Better Clients, and More",792,4.0,54,https://www.udemy.com/course/infographic-design-course/
1800,The Ultimate Guide to WordPress for Beginners,"By the end of this course, you will be experienced and confident in your abilities to use WordPress.",533,3.6,54,https://www.udemy.com/course/ultimate-guide-to-wordpress-for-beginners/
1801,Complete Character Creation in Maya for Beginners,"Be able to Model, Texture, Rig, Animate, Simulate Cloth and Hair and Render characters using Maya and Substance Painter.",316,4.3,54,https://www.udemy.com/course/complete-character-creation-in-maya-for-beginners/
1802,Master Blueprints in Unreal Engine 4 - Endless Runner,Learn how to develop Blueprints to quickly create your own awesome next generation games using the brilliant UE4,923,3.9,54,https://www.udemy.com/course/master-blueprints-in-unreal-engine-4-endless-runner/
1803,Creating Modular Planets in Unreal Engine 4,Learn how to create Materials and Blueprints to create a planet system in UE4.,506,4.2,54,https://www.udemy.com/course/modular-planets-in-ue4/
1804,Learn HTML Masterclass,Learn HTML step by step lessons with source code and exercises to learn and explore HTML code for web design,3522,4.4,54,https://www.udemy.com/course/html-learn/
1805,Men's Fashion: Tips on How To Dress Well,Feel confident with the clothes you wear and experiment with fashion through the principles shared in this course!,249,3.5,54,https://www.udemy.com/course/mens-fashion/
1806,VSD - Pipelining RISC-V with Transaction-Level Verilog,Front end VLSI design can’t get easier than this,435,4.1,54,https://www.udemy.com/course/vsd-pipelining-risc-v-with-transaction-level-verilog/
1807,Learn to Create 3D Character Art with Cinema 4D,Created in partnership with Maxon: learn to build complex character art in Cinema 4D with this comprehensive guide,609,4.0,54,https://www.udemy.com/course/the-ultimate-guide-to-3d-character-art-using-unity-c4d/
1808,Complete WordPress Beginner Guide: Build Your First Website,"Easily Create A WordPress Website: No Experience, Programming, or Coding Necessary.",1305,3.9,54,https://www.udemy.com/course/complete-wordpress-beginner-guide/
1809,Character design with affinity designer program 2020,Character design begginer,1654,4.6,54,https://www.udemy.com/course/character-design-with-affinity-designer-program-2020/
1810,Fundamentals of Adobe Photoshop Sketch,Learn how to use Photoshop Sketch and how to use the drawing tools,1321,4.5,54,https://www.udemy.com/course/fundamentals-of-adobe-photoshop-sketch/
1811,The Ultimate guide to Sketching People from Life,Learn some very simple techniques on how to draw people from life and become a better artist.,261,4.4,54,https://www.udemy.com/course/the-ultimate-guide-to-sketching-people-from-life/
1812,ANSYS Meshing = Learn how to use Ansys Meshing effectively,"Meshing Method, Global Mesh Control, Local Mesh Control,Core Skill, Mesh Quality",174,4.0,54,https://www.udemy.com/course/ansys-mesh/
1813,Blackmagic Fusion - From Novice to Expert,"Go beyond the basics in VFX, Compositing, and Motion Graphics with the Free AE alternative Blackmagic Fusion",523,4.2,53,https://www.udemy.com/course/blackmagic-fusion-from-novice-to-expert/
1814,Build website elements with Html 5 & Css 3- ( 25+ project ),"Create a modern and advance website elements with Html5,css3,Bootstrap,JavaScript & JQuery",2956,3.7,53,https://www.udemy.com/course/build-website-elements-with-html-5-css-3-25-project/
1815,"3D Printing using fusion 360",turn your idea's into reality,297,4.8,53,https://www.udemy.com/course/3d-printing-using-fusion-360/
1816,Ultimate Garden Design Course,Learn garden design and all of its basics,224,4.1,53,https://www.udemy.com/course/ultimate-garden-design-course/
1817,Graphic Design: Double Your Sales With Canva,Graphic Design: Create effective marketing graphics that boost sales with Canva – the free online Photoshop alternative.,1842,4.5,53,https://www.udemy.com/course/canva-marketing/
1818,Composition and Perspective for Stunning Visual Art,Create stunning sketches/paintings/photographs/films using the right composition and perspective drawing principles,424,3.9,53,https://www.udemy.com/course/composition-and-perspective-for-stunning-visual-art/
1819,Ultra-Speed 3D Game Development using GameGuru Certification,Create incredible games without coding or technical knowledge with GameGuru,12537,2.9,53,https://www.udemy.com/course/ultra-speed-3d-game-development-using-gameguru/
1820,Learn Adobe XD from Scratch,Adobe XD,6147,3.8,53,https://www.udemy.com/course/learn-adobe-xd/
1821,Rigging with Animation Industry´s Techniques,Learn how to develop rigging systems used in animation industry in 3Ds Max!,291,4.8,53,https://www.udemy.com/course/riggingin3dsmax/
1822,Learn Affinity Publisher from scratch,Learn everything about Affinity Publisher,321,4.8,53,https://www.udemy.com/course/learn-affinity-publisher-from-scratch/
1823,Photoshop CC 2018: Master Advance Photoshop skills quickly!,Learn Adobe Photoshop CC 2017 Advance tricks and technique. Master Photoshop CC 2017 from intermediate to Advance Fast.,432,3.9,53,https://www.udemy.com/course/adobe-photoshop-cc-2017-advance-course/
1824,"3D Modeling for Video Games : Beginners Guide","How to make 3D models for games, film, and VFX inside of Maya!",301,4.8,53,https://www.udemy.com/course/3d-modeling-for-video-games-beginners-guide/
1825,Learning Autodesk Maya 2015 - A Practical Hands On Course,Learn How To Use Maya 2015 To Create Realistic Modelling And Animated Characters And Models - Taught By Leading Expert,617,4.6,53,https://www.udemy.com/course/maya-2015/
1826,Typography 101: Picking the Right Fonts for Business Success,"Over 100,000 fonts are available! How do you choose the right one for your project? This course explains it all.",1371,4.2,53,https://www.udemy.com/course/typography-fonts-business/
1827,"3D Rendering with Keyshot",Learn to make professional and realistic 3D renders and increase the quality of your work a lot higher in a short time.,1302,3.4,53,https://www.udemy.com/course/3d-rendering-keyshot/
1828,Getting Started With Digital Painting Using Krita,The complete beginners guide to the open-source digital painting software Krita.,1117,3.7,52,https://www.udemy.com/course/getting-started-with-digital-painting-using-krita/
1829,Learn Photorealism: Create a Maldive Island in Blender 2.8,Step by Step Course to Teach You How to Achieve Photorealism in Blender 2.8,413,3.8,52,https://www.udemy.com/course/photorealism/
1830,Autodesk Inventor 2020 - Advanced Assembly Training,Learn Autodesk Inventor Assembly Advanced topics,320,4.5,52,https://www.udemy.com/course/autodesk-inventor-2020-advanced-assembly-training/
1831,User Testing,Everything you need to know about user testing your products.,2839,3.9,52,https://www.udemy.com/course/usertesting/
1832,Animation Workout,The fast and effective way to learn the principles of 2D animation,3834,4.1,52,https://www.udemy.com/course/animation-workout/
1833,Design Your First Affiliate Marketing Business Website,Learn How to confidently design easy & profitable Affiliate Marketing Websites with no prior experience,2286,4.0,52,https://www.udemy.com/course/design-your-first-affiliate-marketing-business-website/
1834,Paint like Bob Ross digitally,Learn to paint like Bob Ross on your tablet or PC,393,4.5,52,https://www.udemy.com/course/bob-ross/
1835,How to create amazing 3D arts with Artcam,Become a professional 3D CNC designer,263,3.4,52,https://www.udemy.com/course/artcam-3d-video-course/
1836,Learning Creative Web Design The Easy Way.,Master the art of Creative Web Design at your own pace with adobe creative suite training. Certificate awarded.,19852,3.6,52,https://www.udemy.com/course/creative-web-design/
1837,Learn to draw fashion with Adobe Illustrator CC - Advanced,Adobe Illustrator training specifically tailored for fashion designers,480,4.5,52,https://www.udemy.com/course/learn-to-draw-fashion-with-adobe-illustrator-cc-advanced/
1838,The Complete Substance Painter Course: Create 3DGun texture,Master 3D Texturing & Modeling With Maya & Substance Painter. Learn With A Gun Model Example.,319,4.4,52,https://www.udemy.com/course/texturing-weapon-for-film-production/
1839,UVW Unwrapping in 3ds Max Mastered - From Beginner to Pro,Learn the hidden yet simple tricks the pros use & master UVW Unwrapping. UVW Unwrapping made simple for all your assets!,214,4.5,52,https://www.udemy.com/course/donott-uvw-unwrapping-in-3ds-max/
1840,The Unity 3D Probuilder Essentials Course,"Learn Probuilder, Progrids and Polybrush! It is Easy and Fun!",238,4.1,52,https://www.udemy.com/course/unity-probuilder/
1841,AutoCAD Crash Course for Architects,Learn the Essentials of Architectural Drawings in Just 3 Hours! AutoCAD for Architects!,197,4.0,52,https://www.udemy.com/course/autocad-crash-course-for-architects/
1842,Learn to Master UV Unwrapping in Maya,Learn a comprehensive overview of the UV Unwrapping workflow inside of Maya!,385,4.3,52,https://www.udemy.com/course/3dmotive-learn-to-master-uv-unwrapping-in-maya/
1843,Foundation Skills on Adobe Illustrator: Learn Fast!,Your BEST GUIDE to learn Adobe Illustrator to designing your own print-ready marketing materials super fast!,2513,4.3,51,https://www.udemy.com/course/foundation_skills_illustrator/
1844,How To Create Your Own Website (2019),"A step-by-step, easy to follow guide for building your own high quality website. Don't delay - build yours today!",1220,4.8,51,https://www.udemy.com/course/quick-start-website-how-to-build-your-own-website/
1934,Easy Digital Downloads for WordPress,Learn how to use the free Easy Digital Downloads plugin to sell digital content from your WordPress website.,1087,4.2,47,https://www.udemy.com/course/easy-digital-downloads-for-wordpress/
1845,"Realistic Vector Art Principles (Affinity,Adobe Illustrator)",An INTERMEDIATE Level Class to Grant Yourself a Giant Leap as an Artist (Affinity Designer or any other vector software),272,4.9,51,https://www.udemy.com/course/realistic-vector-art-principles/
1846,Autodesk Inventor 2017 Advanced Part Training,Learn all advanced tool in part level and make complex part in Autodesk Inventor,334,4.1,51,https://www.udemy.com/course/autodesk-inventor-2017-advanced-part-training/
1847,Blender 3D Crash Course for Absolute Beginners,"Learn to Create Custom 3D Models, Images & Animations Using FREE Software!",329,4.7,51,https://www.udemy.com/course/blender-3d-crash-course-for-absolute-beginners/
1848,Autodesk Inventor 2017 Advanced Part Training,Learn all advanced tool in part level and make complex part in Autodesk Inventor,334,4.1,51,https://www.udemy.com/course/autodesk-inventor-2017-advanced-part-training/
1849,Acoustical Engineering,"Acoustics, Noise & Vibration Control",173,3.8,51,https://www.udemy.com/course/acoustical-engineering/
1850,Brain Computer Interface,"An introductory course about understanding brain computer interface, its components, types and several applications.",207,3.9,51,https://www.udemy.com/course/brain-computer-interface/
1851,"Create, Update and Manage Your Own Website Using WordPress","Use WordPress to build your own website in this beginner-level course. Learn all about themes, widgets, plugins, & more!",2774,4.7,51,https://www.udemy.com/course/getting-to-know-wordpress/
1852,Learn Sculpting in Pixelogics ZBrush Create a Micro Organism,Learn Zbrushes main tools in this fantastic Zbrush Scultping course and Create a Micro Organism Explore your Potential,369,4.5,51,https://www.udemy.com/course/learn-beginners-sculpting-pixelogics-zbrush-create-sculptures/
1853,Drawing Foundations: How to Draw for Beginners,How to draw : the foundations of drawing : how to draw step by step : drawing 101 : learn to draw,253,4.7,51,https://www.udemy.com/course/how-to-draw/
1854,Learn PSD to HTML : Responsive Portfolio Website Design,Learn PSD to HTML from scratch by designing the PSD template and Converting it to HTML/CSS website with Awesome Features,1274,4.4,51,https://www.udemy.com/course/psd-to-html-responsive-portfolio-template/
1855,Convert an HTML Site to Wordpress for Better Search Rankings,Convert a static HTML site into a beautiful responsive mobile-friendly Wordpress site for better search engine rankings.,536,4.1,51,https://www.udemy.com/course/convert-html-site-to-wordpress/
1856,Brand & UX Design: Intro to User Experience for Brands,Learn How User Experience Design and Branding Work Together,215,4.5,51,https://www.udemy.com/course/uxbranding/
1857,The Secrets to Photorealism: The PBR/Blender 2.8 Workflow,Give your renders a makeover with these intermediate material techniques,1262,4.1,51,https://www.udemy.com/course/pbr-materials-photorealistic-blender-2-8/
1858,The Complete Beginner Photoshop T-Shirt Design Course (2020),The Ultimate 7 Day Photoshop Bootcamp For New T-Shirt Designers,1889,3.9,51,https://www.udemy.com/course/7-days-to-winning-t-shirt-designs/
1859,Introduction to The Animation Workflow in Maya for Games,"Learn the core fundamentals of animation in Maya - from the basic principles, to animating a rigged character!",981,4.6,51,https://www.udemy.com/course/3dmotive-the-animation-workflow-in-maya/
1860,How to Build a WordPress Form Using the Gravity Forms Plugin,Learn Exactly How to Unleash the Power of the Gravity Forms Plugin for WordPress with Our Advanced Video Training Course,360,4.6,51,https://www.udemy.com/course/gravity-forms-wordpress-plugin-video-course/
1861,Adobe Illustrator CC 2017 for beginners: Logo Design Concept,"Learn Adobe Illustrator CC 2017 and Have fun learning the basic, essential skills in Graphic Design. And make your logo.",2541,4.1,51,https://www.udemy.com/course/adobe-illustrator-cc-2017/
1862,Work faster in After effects 2020 (preview & render faster),"Master timeline tricks, Master The fast previewing tricks, Master the fast rendering tricks , speed up your workflow 10x",21771,4.0,51,https://www.udemy.com/course/work-faster-in-after-effects-2020-preview-render-faster/
1863,The Ultimate Blender 3D Sculpting Course,"Learn the ins & outs of sculpting, retopology, rigging, texturing, animation & more for a complete sculpting workflow!",542,4.7,51,https://www.udemy.com/course/blender-3d-sculpting-course/
1864,Photoshop CC 2019 for Beginners: Master Photoshop Essentials,Learn & Master Photoshop CC from scratch. It is a Complete Beginner to advance guide To Learn Photoshop 2018 and 2019.,1576,3.5,51,https://www.udemy.com/course/adobe-photoshop-cc-for-beginners/
1865,UI Prototyping in Flinto,Create Interactions and Micro Animations,224,3.9,51,https://www.udemy.com/course/ui-prototyping-in-flinto/
1866,Design Your Own Fonts. Plus A Bunch Of Typography Secrets.,Walk through all the steps of font creation. Learn how to choose a font with 100% confidence.,450,3.6,51,https://www.udemy.com/course/design-your-own-fonts/
1867,Introduction to Mailchimp: Design Beautiful Branded Emails,Learn how to design and build email templates directly in Mailchimp.,4997,4.4,51,https://www.udemy.com/course/introduction-to-mailchimp-design-beautiful-branded-emails/
1868,"Color Snacks - Dress yourself with confidence, ease and fun",Build your wardrobe with the help of experienced image consultants. Save time and frustration; feel joy instead.,277,4.1,51,https://www.udemy.com/course/dress-yourself-with-more-confidence-ease-and-fun/
1869,Complex Systems Design: An Introduction,Building complex systems for the 21st centurey,305,4.0,51,https://www.udemy.com/course/complex-systems-design/
1870,Canva Next Level: Become a Canva Expert,"10 courses in 1 to take your Canva skills to Pro level",473,4.7,50,https://www.udemy.com/course/canva-advanced-course-become-a-canva-expert/
1871,"3D Character Creation in Cinema 4D: Modeling a Happy Monster","Learn to model, sculpt, texture and render beautiful 3D characters in Cinema 4D. Poly modeling C4D course.",301,4.2,50,https://www.udemy.com/course/3d-character-creation-in-cinema-4d-modeling-a-happy-monster-moylobito/
1872,Advanced After effects : Create Beautiful Transitions,Make your business videos stand out from competitors with these practical After Effects transitions to boost your brand!,3985,3.6,50,https://www.udemy.com/course/advanced-after-effects-create-beautiful-transitions/
1902,Affinity Designer : Vector Graphic for Absolute Beginners,Learn vector graphic with Affinity Designer by drawing real professional arts. You will learn all tools necessary.,2018,4.4,49,https://www.udemy.com/course/affinity-designer-vector-graphic-for-absolute-beginners/
1873,InDesign CC تصميم المجلات و الكتب و الصحف باستخدام,تعلم النشر المكتبى و الرقمى و تصميم المجلات و الصحف و المستندات بأستخدام انديزاين,3702,3.9,50,https://www.udemy.com/course/indesign-cc-2018/
1874,Comic Book Character Design: The Making of E,"Learn to Draw, Ink and Color Comic Book Characters",430,4.7,50,https://www.udemy.com/course/comic-book-character-design-the-making-of-e/
1875,"Instagram Effects, Filters or Masks / Spark AR Tutorial",The only course you need to start creating Instagram & Facebook face filters (masks),149,4.2,50,https://www.udemy.com/course/spark-ar-tutorial/
1876,Learn to Rig a Complex Quadruped in Maya for Games and Film,"Everything you need to know to understand rigging a complex, 4-legged character for games!",463,3.7,50,https://www.udemy.com/course/3dmotive-learn-to-rig-a-complex-quadruped-in-maya/
1877,Photoshop Tutorial - Video & Animation Masterclass,"Learn To Use Photoshop to Edit, Enhance And Add Amazing Effects And Corrections To Video And Animation.",7553,4.6,50,https://www.udemy.com/course/masterclass-working-with-video-and-animation-in-photoshop/
1878,Build a complete Side-Scroller Game with GameMaker: Studio,"In this complete Intro course, we learn the entire process of building a side-scrolling shooter from start to finish!",635,3.5,50,https://www.udemy.com/course/3dmotive-build-an-old-school-side-scroller-with-gamemaker-studio/
1879,NEW - UX Strategy Masterclass - Become UX Strategist,The key step towards becoming the Ultimate UX Designer. Become the partner in the discussion – not just an expert.,262,4.3,50,https://www.udemy.com/course/user-experience-strategy-masterclass/
1880,How To Draw Cute Kawaii Cartoon Food And Drink,Discover how to draw cute kawaii foods and drink in an instant for beginner!,242,4.8,50,https://www.udemy.com/course/how-to-draw-cute-kawaii-cartoon-food-and-drink/
1881,Designing of Power Electronic Converters in MATLAB/Simulink,"Learn how to design 1 & 3 Phase AC-DC:Rectifiers / AC-AC:Regulators,Cycloconverters / DC-DC:Choppers / DC-AC:Inverters",315,4.1,50,https://www.udemy.com/course/designing-of-power-electronic-converters-in-matlabsimulink/
1882,Start Blogging: Your First WordPress Blog Setup Today,Learn how to build a WordPress blog in less than a day -- that you are proud of!,4181,4.3,50,https://www.udemy.com/course/start-blogging-your-first-wordpress-blog-setup-today/
1883,Digital Painting Fundamentals in Photoshop,"Light, Color, Composition, Depth, Perspective, Mood and Storytelling",743,4.0,50,https://www.udemy.com/course/digital-painting-fundamentals-in-photoshop/
1884,Design a Unique Bookstore-Quality Photo Book with Blurb,Unleash your talents & learn self-publishing techniques to create an amazing book of your photographs or illustrations,3183,3.7,50,https://www.udemy.com/course/photo-book-blurb/
1885,Learn Photoshop The Right Way!,Learn Photoshop from scratch to advanced features for the most diverse purposes.,2178,4.6,50,https://www.udemy.com/course/photoshop-for-everyone/
1886,SolidWorks 2016 Advanced Part Training,Learn all advanced tool in part level and make complex part in SolidWorks,343,4.0,50,https://www.udemy.com/course/solidworks-2016-advanced-part-training/
